ident,type,name,elevation_ft,iso_country,iso_region,municipality,local_code
9CO3,small_airport,Hubbard Airport,4670.0,US,US-CO,Gateway,9CO3
9CO4,heliport,Indian Hills/Fire Department Heliport,7310.0,US,US-CO,Indian Hills,9CO4
9CO5,small_airport,Scherler Private Airstrip,4126.0,US,US-CO,Brandon,9CO5
9CO6,small_airport,D Bar D Airport,6752.0,US,US-CO,Elizabeth,9CO6
9CO7,small_airport,Beaugh Airport,4770.0,US,US-CO,Kersey,9CO7
9CO8,small_airport,Herrick Airport,6000.0,US,US-CO,Kiowa,9CO8
9CO9,small_airport,Phylcon Ranch Airport,6585.0,US,US-CO,Mesa,9CO9
9F1,small_airport,Valley Mills Municipal Airport,751.0,US,US-TX,Valley Mills,9F1
9F5,heliport,Tcjc-South Campus Heliport,663.0,US,US-TX,Fort Worth,9F5
9FA2,heliport,Lakeside Medical Center Heliport,11.0,US,US-FL,Belle Glade,9FA2
9FA8,heliport,Baptist Hospital Heliport,15.0,US,US-FL,Miami,9FA8
9FD0,seaplane_base,Sage Seadrome Seaplane Base,53.0,US,US-FL,Lake Wales,9FD0
9FD1,heliport,Sacred Heart Hospital Heliport,134.0,US,US-FL,Pensacola,9FD1
9FD2,small_airport,Blackwater Creek Ultralightport,80.0,US,US-FL,Plant City,9FD2
9FD3,heliport,Highlands Regional Medical Center Heliport,106.0,US,US-FL,Sebring,9FD3
9FD5,small_airport,Thompson's Goinbroke Aero Ranch Airport,85.0,US,US-FL,Citra,9FD5
9FD6,heliport,Academy Heliport,,US,US-FL,Tampa,9FD6
9FD7,small_airport,Fort Atkinson Plantation Airpark,90.0,US,US-FL,Day,9FD7
9FD8,heliport,Wesh-Tv Channel 2 Heliport,105.0,US,US-FL,Eatonville,9FD8
9FD9,small_airport,Buddys Ag Service Airport,100.0,US,US-FL,Mc Alpin,9FD9
9FL0,small_airport,Suwannee Belle Airport,50.0,US,US-FL,Live Oak,9FL0
9FL1,small_airport,Flying W Airranch Airport,58.0,US,US-FL,Bushnell,9FL1
9FL2,small_airport,Saranac Farm Airport,230.0,US,US-FL,Havana,9FL2
9FL3,seaplane_base,Lake Josephine Seaplane Base,85.0,US,US-FL,Sebring,9FL3
9FL4,heliport,Pasco County Mosquito Heliport,40.0,US,US-FL,New Port Ritche,9FL4
9FL5,small_airport,Shady Bend Airport,25.0,US,US-FL,Bell,9FL5
9FL6,heliport,Land South Heliport,136.0,US,US-FL,Mulberry,9FL6
9FL7,small_airport,Oasis Ranger Station-U.S. Government Airport,10.0,US,US-FL,Everglades City,9FL7
9FL8,small_airport,Finlayson Farm Airport,150.0,US,US-FL,Greenville,9FL8
9FL9,heliport,Suwannee Hospital Emergency Heliport,94.0,US,US-FL,Live Oak,9FL9
9G0,small_airport,Buffalo Airfield,670.0,US,US-NY,Buffalo,9G0
9G1,small_airport,Rock Airport,1063.0,US,US-PA,Pittsburgh,9G1
9G5,small_airport,Royalton Airport,628.0,US,US-NY,Gasport,9G5
9G6,small_airport,Pine Hill Airport,669.0,US,US-NY,Albion,9G6
9G9,small_airport,Gackle Municipal Airport,1904.0,US,US-ND,Gackle,9G9
9GA0,small_airport,Brown Field,864.0,US,US-GA,Zebulon,9GA0
9GA1,small_airport,Briar Patch Airport,100.0,US,US-GA,Clyo,9GA1
9GA2,small_airport,Berg Park Aerodrome,15.0,US,US-GA,Midway,9GA2
9GA3,small_airport,Young Airport,401.0,US,US-GA,Dawson,9GA3
9GA4,heliport,Trico Heliport,950.0,US,US-GA,Conley,9GA4
9GA5,small_airport,Lowell Field,475.0,US,US-GA,Americus,9GA5
9GA6,small_airport,Brookline - Meadowmere Airport,500.0,US,US-GA,Milledgeville,9GA6
9GA7,heliport,Fitzgerald Jr Woman's Hospital Heliport,363.0,US,US-GA,Fitzgerald,9GA7
9GA8,small_airport,Chinaberry Ranch Airport,295.0,US,US-GA,East Dublin,9GA8
9GA9,small_airport,Deerfield Landing Airport,445.0,US,US-GA,Eatonton,9GA9
9GE6,heliport,Linscott Heliport,532.0,US,US-GA,Washington,9GE6
9GE7,small_airport,Neely Farms Airport,720.0,US,US-GA,Covington,9GE7
9GE8,heliport,Legacy Medical Center Heliport,857.0,US,US-GA,Atlanta,9GE8
9GE9,heliport,National Ems Headquarters Heliport,815.0,US,US-GA,Conyers,9GE9
9I0,small_airport,Havana Regional Airport,499.0,US,US-IL,Havana,9I0
9I3,small_airport,West Liberty Airport,934.0,US,US-KY,West Liberty,9I3
9II0,small_airport,Shaffer Airport,940.0,US,US-IN,Merriam,9II0
9II1,small_airport,Short Stop Airport,395.0,US,US-IN,Hatfield,9II1
9II2,small_airport,Nelund Field,750.0,US,US-IN,Mishawaka,9II2
9II3,small_airport,Dillon Airport,700.0,US,US-IN,North Liberty,9II3
9II4,small_airport,Cruzan Field,845.0,US,US-IN,Arcadia,9II4
9II5,heliport,Rush Memorial Hospital Heliport,980.0,US,US-IN,Rushville,9II5
9II6,closed,Williams Heliport,630.0,US,US-IN,Boggstown,
9II7,heliport,Dekalb Memorial Hospital Heliport,900.0,US,US-IN,Auburn,9II7
9II8,small_airport,Francis Airport,920.0,US,US-IN,Holton,9II8
9IL0,small_airport,Villiger Restricted Landing Area,500.0,US,US-IL,Henry,9IL0
9IL1,heliport,Durand Ambulance Service Heliport,775.0,US,US-IL,Durand,9IL1
9IL2,small_airport,Routh Airport,668.0,US,US-IL,St Joseph,9IL2
9IL3,small_airport,Wm Quinton Restricted Landing Area,715.0,US,US-IL,Heyworth,9IL3
9IL4,small_airport,Thompson Airport,790.0,US,US-IL,Steward,9IL4
9IL5,heliport,City of Highland Park Heliport,640.0,US,US-IL,Highland Park,9IL5
9IL6,small_airport,Weishaupt Airport,650.0,US,US-IL,Mackinaw,9IL6
9IL7,small_airport,Black Airport,580.0,US,US-IL,Hillsdale,9IL7
9IL8,heliport,Fairfield Memorial Hospital Heliport,450.0,US,US-IL,Fairfield,9IL8
9IN1,heliport,Franciscan Health Indianapolis Heliport,825.0,US,US-IN,Indianapolis,9IN1
9IN2,small_airport,New Liberty Field,810.0,US,US-IN,New Liberty,9IN2
9IN3,small_airport,Johnsons Strawberry Farm Airport,620.0,US,US-IN,Hobart,9IN3
9IN4,small_airport,Bandmill Field,400.0,US,US-IN,Decker,9IN4
9IN5,heliport,Dupont Hospital Heliport,828.0,US,US-IN,Fort Wayne,9IN5
9IN6,small_airport,Garrard Airport,550.0,US,US-IN,Montezuma,9IN6
9IN7,small_airport,Zupancic Field,660.0,US,US-IN,Morgantown,9IN7
9IN8,small_airport,Green Field,890.0,US,US-IN,Churubusco,9IN8
9IN9,small_airport,Gessie Airport,635.0,US,US-IN,Gessie,9IN9
9IS0,small_airport,Cedar Ridge Airport,680.0,US,US-IL,Nauvoo,9IS0
9IS2,small_airport,Schertz Field,758.0,US,US-IL,Gibson City,9IS2
9IS3,heliport,St Mary's Hospital - Decatur Heliport,658.0,US,US-IL,Decatur,9IS3
9IS4,closed,St James Hospital and Health Centers Heliport,694.0,US,US-IL,Chicago Heights,
9IS5,small_airport,J & Y Ultralightport,786.0,US,US-IL,Dixon,9IS5
9IS6,heliport,Evanston Water Plant Heliport,610.0,US,US-IL,Evanston,9IS6
9IS7,heliport,Black Hawk Heliport,630.0,US,US-IL,Geneseo,9IS7
9IS8,heliport,Gibson Community Hospital Heliport,782.0,US,US-IL,Gibson City,9IS8
9IS9,small_airport,Johnston Airport,785.0,US,US-IL,Heyworth,9IS9
9JY9,heliport,Hazard ARH Regional Medical Center Helipad,1232.0,US,US-KY,Hazard,9JY9
9K0,small_airport,Chase County Airport,1273.0,US,US-KS,Cottonwood Falls,9K0
9K1,small_airport,Wilroads Gardens Airport,2440.0,US,US-KS,Dodge City,9K1
9K5,small_airport,Slater Memorial Airport,860.0,US,US-MO,Slater,9K5
9K6,small_airport,Patty Field,1385.0,US,US-KS,El Dorado,9K6
9KS0,heliport,Coffeyville Regional Medical Center Heliport,750.0,US,US-KS,Coffeyville,9KS0
9KS1,small_airport,Hartland Airport,993.0,US,US-KS,Wellsville,9KS1
9KS2,heliport,Shawnee Mission Medical Center Heliport,1030.0,US,US-KS,Merriam,9KS2
9KS3,heliport,Kake Helistop,1330.0,US,US-KS,Wichita,9KS3
9KS4,small_airport,Rose Port Inc Airport,1500.0,US,US-KS,Ionia,9KS4
9KS5,closed,Rush Field,1675.0,US,US-KS,Geneseo,
9KS6,small_airport,Lundgren Hereford Ranch Airport,2600.0,US,US-KS,Gove,9KS6
9KS7,small_airport,Miller Airport,1000.0,US,US-KS,Harris,9KS7
9KS9,small_airport,Dmh Airport,1272.0,US,US-KS,Salina,9KS9
9KT0,heliport,Norton Children's Hospital Heliport,546.0,US,US-KY,Louisville,9KT0
9KY0,heliport,Clay City Vol. Fire Department Heliport,667.0,US,US-KY,Clay City,9KY0
9KY9,small_airport,Paintsville-Prestonsburg-Combs Field,624.0,US,US-KY,Paintsville,9KY9
9LA0,closed,Air Logistics (Belle Chasse) Heliport,1.0,US,US-LA,Belle Chasse,
9LA1,small_airport,Turkey Creek Lake Airport,67.0,US,US-LA,Wisner,9LA1
9LA2,small_airport,Norris Airstrip,70.0,US,US-LA,Newellton,9LA2
9LA3,heliport,Air Logistics (Fourchon) Heliport,,US,US-LA,Fourchon,9LA3
9LA4,heliport,Texaco Heliport,5.0,US,US-LA,Morgan City,9LA4
9LA5,heliport,Huey P Long Regional Medical Center Heliport,70.0,US,US-LA,Pineville,9LA5
9LA6,small_airport,Chandler Airport,82.0,US,US-LA,Alexandria,9LA6
9LA7,heliport,Air Logistics;  Amelia Base Heliport,4.0,US,US-LA,Amelia,9LA7
9LA8,heliport,American Cyanamid Company Helistop,9.0,US,US-LA,South Kenner,9LA8
9LA9,small_airport,Skyline Airpark,200.0,US,US-LA,Amite,9LA9
9LL0,small_airport,Krutmeier Airport,715.0,US,US-IL,Payson,9LL0
9LL2,small_airport,Hepp Airport,505.0,US,US-IL,Cutler,9LL2
9LL3,closed,John R Reed Airport,699.0,US,US-IL,Ashmore,
9LL5,small_airport,Tommy's Airpark,595.0,US,US-IL,Edinburg,9LL5
9LL7,heliport,Brandt Heliport,629.0,US,US-IL,Pleasant Plains,9LL7
9LL8,heliport,Refreshment Services Inc Heliport,680.0,US,US-IL,Decatur,9LL8
9LL9,small_airport,Townley Farms Airport,700.0,US,US-IL,Mattoon,9LL9
9LS1,small_airport,Bayou Meadows Airport,85.0,US,US-LA,Darnell,9LS1
9LS5,small_airport,Red Beard Dusting Service Airport,86.0,US,US-LA,Tallulah,9LS5
9LS9,small_airport,4B Ranch Airport,80.0,US,US-LA,Tendal,9LS9
9M0,seaplane_base,North Country Seaplane Base,1370.0,US,US-MN,Duluth,9M0
9MA8,heliport,Wayne West Heliport,90.0,US,US-MA,Carver,9MA8
9MD9,small_airport,G W Farm Airport,50.0,US,US-MD,Denton,9MD9
9MI0,heliport,C M H S Heliport,837.0,US,US-MI,Ypsilanti,9MI0
9MI1,heliport,Custer Main Heliport,883.0,US,US-MI,Battle Creek,9MI1
9MI2,small_airport,Newport Woods Airport,593.0,US,US-MI,Newport,9MI2
9MI3,heliport,Amway Downtown Heliport,670.0,US,US-MI,Grand Rapids,9MI3
9MI4,heliport,Thorn Health Center Heliport,930.0,US,US-MI,Hudson,9MI4
9MI5,small_airport,Grass Roots STOLport,780.0,US,US-MI,Millington,9MI5
9MI6,small_airport,Trollman's Field,990.0,US,US-MI,Fenton,9MI6
9MI7,heliport,Glen Oaks Heliport,920.0,US,US-MI,Novi,9MI7
9MI8,heliport,Jott Heliport,630.0,US,US-MI,Utica,9MI8
9MI9,heliport,Bronson Methodist Hospital Heliport,786.0,US,US-MI,Kalamazoo,9MI9
9MN0,seaplane_base,Carey Lake Seaplane Base,1351.0,US,US-MN,Hibbing,9MN0
9MN1,small_airport,Troll Farm Airport,960.0,US,US-MN,Cambridge,9MN1
9MN2,seaplane_base,Wabana Seaplane Base,1319.0,US,US-MN,Grand Rapids,9MN2
9MN3,small_airport,Barnesville Municipal Airport,980.0,US,US-MN,Barnesville,9MN3
9MN4,heliport,Fairview Riverside Medical Center Heliport,987.0,US,US-MN,Minneapolis,9MN4
9MN5,small_airport,Janssen Airport,1100.0,US,US-MN,Barnesville,9MN5
9MN6,small_airport,Merill L Harris Field,800.0,US,US-MN,Jordan,9MN6
9MN7,heliport,Watonwan Memorial Hospital Heliport,1078.0,US,US-MN,St James,9MN7
9MN8,closed,Whiskey Lake Seaplane Base,1354.0,US,US-MN,Brandon,
9MN9,closed,Tofte Airport,790.0,US,US-MN,Tofte,
9MO0,heliport,Anheuser/Busch Inc Heliport,548.0,US,US-MO,St Louis,9MO0
9MO1,heliport,Missouri Baptist Hospital Heliport,630.0,US,US-MO,St Louis,9MO1
9MO2,heliport,Fitzgibbon Hospital Heliport,744.0,US,US-MO,Marshall,9MO2
9MO3,small_airport,Lawlor-Justus Airport,1100.0,US,US-MO,Faucett,9MO3
9MO4,small_airport,Worth Airport,1130.0,US,US-MO,Savannah,9MO4
9MO5,small_airport,Hindman Airport,1380.0,US,US-MO,Sparta,9MO5
9MO6,small_airport,Ivy Bend Airport,690.0,US,US-MO,Stover,9MO6
9MO7,heliport,Urbana Area Medical Heliport,1050.0,US,US-MO,Urbana,9MO7
9MO8,heliport,Owensville Ambulance District Heliport,900.0,US,US-MO,Owensville,9MO8
9MO9,small_airport,Eagle Lodge Airport,650.0,US,US-MO,Sumner,9MO9
9MS7,heliport,Martin Heliport Area,5.0,US,US-MS,Pascagoula,9MS7
9MS9,small_airport,Beets Airport,238.0,US,US-MS,Columbia,9MS9
9MT0,small_airport,Pale Morning Dun Ranch Airport,3220.0,US,US-MT,Fort Smith,9MT0
9MT8,small_airport,Monger Airport,4550.0,US,US-MT,Bozeman,9MT8
9MT9,small_airport,Mc Kenna Airport,4450.0,US,US-MT,Belgrade,9MT9
9N1,small_airport,Vansant Airport,390.0,US,US-PA,Erwinna,9N1
9N2,seaplane_base,Philadelphia Seaplane Base,0.0,US,US-PA,Essington,9N2
9N3,small_airport,Seamans Field,1209.0,US,US-PA,Factoryville,9N3
9N7,small_airport,Farmers Pride Airport,495.0,US,US-PA,Fredericksburg,9N7
9NA2,heliport,Dakota Clinic Heliport,1795.0,US,US-ND,Medina,9NA2
9NA4,small_airport,Bodmer Airport,1885.0,US,US-ND,Kenmare,9NA4
9NC0,small_airport,Raleigh East Airport,313.0,US,US-NC,Knightdale,9NC0
9NC1,heliport,Stanley Memorial Hospital Heliport,650.0,US,US-NC,Albemarle,9NC1
9NC2,small_airport,Flyers Airpark,115.0,US,US-NC,Linden,9NC2
9NC3,small_airport,Edwards Airport,640.0,US,US-NC,Monroe,9NC3
9NC4,small_airport,Jiles Field,75.0,US,US-NC,Gates,9NC4
9NC5,heliport,Saint Luke's Hospital Heliport,1100.0,US,US-NC,Columbus,9NC5
9NC6,small_airport,Sandy Run Acres Airport,60.0,US,US-NC,Maco,9NC6
9NC7,small_airport,Willow Creek Airport,572.0,US,US-NC,Mt Pleasant,9NC7
9NC8,small_airport,Eagles Landing Airport,430.0,US,US-NC,Pittsboro,9NC8
9NC9,small_airport,Meylor Field,910.0,US,US-NC,Greensboro,9NC9
9ND1,small_airport,Elliott Farms Airport,808.0,US,US-ND,Drayton,9ND1
9ND8,small_airport,Hinkle Airport,908.0,US,US-ND,Cavalier,9ND8
9NE1,small_airport,El-Co Airport,3650.0,US,US-NE,Brule,9NE1
9NE2,small_airport,Folkerts Airport,1610.0,US,US-NE,Carleton,9NE2
9NE3,small_airport,Davis Ranch Airport,3768.0,US,US-NE,Hyannis,9NE3
9NE4,small_airport,Johnston Field,1800.0,US,US-NE,Lindsay,9NE4
9NE6,small_airport,Bates Airpark,1250.0,US,US-NE,Omaha,9NE6
9NE7,small_airport,Bay Field,3000.0,US,US-NE,Stapleton,9NE7
9NE8,small_airport,Brosius Field,3010.0,US,US-NE,Stapleton,9NE8
9NE9,small_airport,Dog Leg Airport,1500.0,US,US-NE,Hebron,9NE9
9NJ0,heliport,Lag's Landing Heliport,50.0,US,US-NJ,Paramus,9NJ0
9NJ1,heliport,Bound Brook Nr 1 Heliport,65.0,US,US-NJ,Bound Brook,9NJ1
9NJ2,heliport,Bound Brook Nr 2 Heliport,32.0,US,US-NJ,Bound Brook,9NJ2
9NJ3,heliport,At&T Helistop,280.0,US,US-NJ,Basking Ridge,9NJ3
9NJ4,heliport,Robert Wood Johnson Hospital Heliport,199.0,US,US-NJ,New Brunswick,9NJ4
9NJ5,small_airport,Stallone Airport,80.0,US,US-NJ,Harrisonville,9NJ5
9NJ6,small_airport,Halka Nurseries Airport,10.0,US,US-NJ,Fairton,9NJ6
9NJ7,heliport,Rca Sommerville Heliport,125.0,US,US-NJ,Bridgewater,9NJ7
9NJ8,small_airport,High Meadow Farms Airport,630.0,US,US-NJ,Hope,9NJ8
9NJ9,closed,Ash Personal Heliport,5.0,US,US-NJ,Loveladies,
9NK4,small_airport,Greig Farm Airport,215.0,US,US-NY,Red Hook,9NK4
9NR7,small_airport,Triple F Airpark,148.0,US,US-NC,Salemburg,9NR7
9NR8,small_airport,Buie Field,203.0,US,US-NC,Red Springs,9NR8
9NR9,heliport,210 Investors Heliport,28.0,US,US-NC,Castle Hayne,9NR9
9NY1,heliport,Wilson Memorial Regional Medical Center Heliport,911.0,US,US-NY,Johnson City,9NY1
9NY2,heliport,Westfield Memorial Hospital Heliport,756.0,US,US-NY,Westfield,9NY2
9NY3,heliport,Susquehanna Heliport,884.0,US,US-NY,Owego,9NY3
9NY4,small_airport,Kennedy Airfield,1760.0,US,US-NY,Kennedy,9NY4
9NY5,heliport,Norman Kurrass Contractor Heliport,30.0,US,US-NY,Patchogue,9NY5
9NY6,small_airport,Mason Airway Airport,2170.0,US,US-NY,Treadwell,9NY6
9NY7,small_airport,Hart Airport,925.0,US,US-NY,Perth,9NY7
9NY8,heliport,Thomson Industries Inc Heliport,20.0,US,US-NY,Port Washington,9NY8
9NY9,heliport,Poughkeepsie Main Plant Heliport,100.0,US,US-NY,Poughkeepsie,9NY9
9OA2,heliport,Hueston Woods Lodge Heliport,920.0,US,US-OH,Oxford,9OA2
9OA3,small_airport,Bellville Dam Landing Strip,591.0,US,US-OH,Long Bottom,9OA3
9OA4,small_airport,Gilmer Airport,1045.0,US,US-OH,Lewisburg,9OA4
9OA5,small_airport,Buckeye Executive Airport,914.0,US,US-OH,Hebron,9OA5
9OA6,heliport,Burr Oak Lodge Heliport,820.0,US,US-OH,Glouster,9OA6
9OA7,small_airport,Jenkins Airport,655.0,US,US-OH,Fremont,9OA7
9OA8,small_airport,Crocker Airport,830.0,US,US-OH,Columbia Station,9OA8
9OA9,small_airport,Bender Airport,1140.0,US,US-OH,Bellville,9OA9
9OH1,small_airport,Haar Airport,617.0,US,US-OH,Elmore,9OH1
9OH2,small_airport,Toussaint Airpark,610.0,US,US-OH,Elmore,9OH2
9OH3,heliport,C.C.A. Heliport,810.0,US,US-OH,Loveland,9OH3
9OH4,small_airport,Richards Airport,690.0,US,US-OH,Elyria,9OH4
9OH5,heliport,Miami Valley Heliport,940.0,US,US-OH,Troy,9OH5
9OH6,closed,Weaver Airport,795.0,US,US-OH,Findlay,
9OH7,small_airport,Lutz Airport,808.0,US,US-OH,Findlay,9OH7
9OH8,small_airport,Ferrell Airport,815.0,US,US-OH,Findlay,9OH8
9OH9,small_airport,Forest Field,890.0,US,US-OH,Forest,9OH9
9OI1,heliport,Dice's Personal Heliport,630.0,US,US-OH,Maumee,9OI1
9OI3,small_airport,Johns Landing Airport,1000.0,US,US-OH,Zanesville,9OI3
9OI4,heliport,Quail Lakes Heliport,1057.0,US,US-OH,Wilmington,9OI4
9OI5,small_airport,Transportation Research Center of Ohio Airport,1100.0,US,US-OH,East Liberty,9OI5
9OI6,small_airport,Nesta Airport,950.0,US,US-OH,Loudenville,9OI6
9OI7,small_airport,Bayes Airport,1000.0,US,US-OH,Magnetic Springs,9OI7
9OI8,small_airport,Brothers Aviation Airport,1040.0,US,US-OH,Old Washington,9OI8
9OI9,heliport,Riverside Methodist Hospital Heliport,746.0,US,US-OH,Columbus,9OI9
9OK0,heliport,Governor's Mansion Heliport,1200.0,US,US-OK,Oklahoma City,9OK0
9OK1,heliport,Omh Heliport,1240.0,US,US-OK,Oklahoma City,9OK1
9OK2,heliport,Pawnee Municipal Hospital Heliport,925.0,US,US-OK,Pawnee,9OK2
9OK3,small_airport,Flying Eagle Estates Airport,690.0,US,US-OK,Bartlesville,9OK3
9OK4,closed,Vo-Tech Heliport,676.0,US,US-OK,Tulsa,
9OK5,small_airport,Diamond C Ranch Airport,1140.0,US,US-OK,Stratford,9OK5
9OK6,heliport,Community Hospital Lakeview Heliport,640.0,US,US-OK,Eufaula,9OK6
9OK7,small_airport,Cimarron Strip,920.0,US,US-OK,Jennings,9OK7
9OK8,heliport,Central Park Helistop,1110.0,US,US-OK,Oklahoma City,9OK8
9OK9,closed,Strang Airpark,690.0,US,US-OK,Short,
9OR0,small_airport,Lafferty Field,360.0,US,US-OR,Brownsville,9OR0
9OR1,small_airport,Shaniko Ranch Airport,3300.0,US,US-OR,Shaniko,9OR1
9OR2,heliport,Reforestation Services Heliport,410.0,US,US-OR,Salem,9OR2
9OR3,heliport,Sky Lakes Medical Center Heliport,4420.0,US,US-OR,Klamath Falls,9OR3
9OR4,small_airport,King's Airport,950.0,US,US-OR,Milton/Freewater,9OR4
9OR5,heliport,Portland Adventist Medical Center Heliport,322.0,US,US-OR,Portland,9OR5
9OR6,heliport,Oregon Health Sciences University Emerg Heliport,540.0,US,US-OR,Portland,9OR6
9OR7,heliport,Fishback Heliport,200.0,US,US-OR,Banks,9OR7
9OR8,small_airport,Wooldridge Agstrip Airport,205.0,US,US-OR,Albany,9OR8
9OR9,heliport,Wallace Heliport,50.0,US,US-OR,Portland,9OR9
9PA0,small_airport,Lance Airport,275.0,US,US-PA,Parker Ford,9PA0
9PA1,closed,Carbondale-Clifford Airport,1400.0,US,US-PA,Carbondale,
9PA2,small_airport,Old Plains Airport,660.0,US,US-PA,Pennsburg,9PA2
9PA3,small_airport,Meadow Strip Ultralightport,499.0,US,US-PA,Richlandtown,9PA3
9PA4,heliport,S & C 8th & Market Helistop,300.0,US,US-PA,Philadelphia,9PA4
9PA5,small_airport,Solt Field,520.0,US,US-PA,Leighton,9PA5
9PA6,heliport,State Police Area Six Heliport,100.0,US,US-PA,Philadelphia,9PA6
9PA7,small_airport,Keystone Airport,2531.0,US,US-PA,Fort Hill,9PA7
9PA8,heliport,Thomas Jefferson University Hospital Heliport,253.0,US,US-PA,Philadelphia,9PA8
9PA9,heliport,Lankenau Hospital Heliport,250.0,US,US-PA,Philadelphia,9PA9
9PN1,small_airport,Seitz Field,1240.0,US,US-PA,Perryopolis,9PN1
9PN2,heliport,Childrens Hospital Of Philadelphia Heliport,203.0,US,US-PA,Philadelphia,9PN2
9PN5,heliport,Franklin Heliport,710.0,US,US-PA,Wilkes Barre,9PN5
9PN6,heliport,Baratta Heliport,1130.0,US,US-PA,Wilkes-Barre,9PN6
9PN7,small_airport,Veit Airport,1360.0,US,US-PA,Wysox,9PN7
9PN8,small_airport,Malinchak Private Airport,1700.0,US,US-PA,Carbondale,9PN8
9PN9,heliport,Perin Heliport,740.0,US,US-PA,Pen Argyl,9PN9
9PS0,heliport,Zokaites Heliport,1268.0,US,US-PA,Wexford,9PS0
9PS1,heliport,Eagle Lodge-Lafayette Hill Heliport,352.0,US,US-PA,Whitemarsh Township,9PS1
9PS2,small_airport,J T Willie Airport,1200.0,US,US-PA,Worthington,9PS2
9PS3,heliport,Doylestown Heliport,325.0,US,US-PA,Doylestown,9PS3
9PS4,heliport,Pheasant Run Heliport,400.0,US,US-PA,Easton-Forks Township,9PS4
9PS5,heliport,Reading Hospital Heliport,320.0,US,US-PA,West Reading,9PS5
9PS6,heliport,Siepsers Eye Port Heliport,350.0,US,US-PA,Downingtown,9PS6
9PS7,heliport,W S Lee & Sons Inc Heliport,1104.0,US,US-PA,Duncansville,9PS7
9PS8,small_airport,Manor Landing Airport,560.0,US,US-PA,Gettysburg,9PS8
9PS9,heliport,St Mary Medical Center Heliport,150.0,US,US-PA,Langhorne,9PS9
9R5,small_airport,Hunt Airport,40.0,US,US-TX,Portland,9R5
9R7,heliport,Camp Bullis Heliport,1066.0,US,US-TX,San Antonio,9R7
9S3,small_airport,Lakeside State Airport,20.0,US,US-OR,Lakeside,9S3
9S7,small_airport,Winifred Airport,3311.0,US,US-MT,Winifred,9S7
9SD7,small_airport,Beaman Airport,1960.0,US,US-SD,Selby,9SD7
9SD8,small_airport,Oakleaf Airport,1625.0,US,US-SD,Hartford,9SD8
9SD9,small_airport,Weelborg Airport,1553.0,US,US-SD,Dell Rapids,9SD9
9TA0,heliport,Aero Heliport,800.0,US,US-TX,Pflugerville,9TA0
9TA1,small_airport,Hilltop Ranch Airport,762.0,US,US-TX,New Braunfels,9TA1
9TA2,closed,Urschel Ranch Airport,2340.0,US,US-TX,Canadian,
9TA3,small_airport,Rogers Airport,38.0,US,US-TX,Crosby,9TA3
9TA4,heliport,Placid Heliport,1090.0,US,US-TX,Dallas,9TA4
9TA5,heliport,Charlton-Careflite Heliport,705.0,US,US-TX,Dallas,9TA5
9TA6,heliport,Buccaneer Shore Facility Heliport,5.0,US,US-TX,Freeport,9TA6
9TA7,heliport,U of Texas Medical Branch Emergency Room Heliport,35.0,US,US-TX,Galveston,9TA7
9TA8,small_airport,Taylor Ranch Airport,270.0,US,US-TX,Alto,9TA8
9TA9,heliport,Delta Mechanical Inc Heliport,73.0,US,US-TX,Houston,9TA9
9TE0,small_airport,Twin Acres Airport,340.0,US,US-TX,Scurry,9TE0
9TE1,closed,M-I Drilling Fluids Company Heliport,5.0,US,US-TX,Freeport,
9TE2,small_airport,JL Bar Ranch,2344.0,US,US-TX,Comfort,9TE2
9TE3,small_airport,Thorp Airport,2900.0,US,US-TX,Lamesa,9TE3
9TE4,small_airport,Tanner's Airport,15.0,US,US-TX,Port Lavaca,9TE4
9TE5,small_airport,Kalt Ranch Airport,15.0,US,US-TX,Fulton,9TE5
9TE6,small_airport,Rocky Creek Ranch Airport,390.0,US,US-TX,La Grange,9TE6
9TE7,small_airport,Flying G H Ranch Airport,455.0,US,US-TX,Paige,9TE7
9TE8,closed,Shell Pelican Island Heliport,10.0,US,US-TX,Galveston,
9TE9,heliport,Dresser Industries/Magcobar/ Heliport,10.0,US,US-TX,Galveston,9TE9
9TN0,heliport,Summit Medical Center Heliport,530.0,US,US-TN,Nashville,9TN0
